Text,
Hàng đóng gói kĩ  máy chạy êm  phù hợp giá tiền  Đây là cái máy lạnh Toshiba thứ 7 lắp ở nhà  vẫn hài lòng                  ,
Hôm nay 20/05/2020  mới nhận hàng  Máy giao bị sao đó rớt hay sao đó móp méo hết cục nóng  Đề nghị trả hàng                   ,
Mình vừa nhận hàng đúng mô tả  Nhưng chỉ lỗi 1 chút là cổng sạc được12v  Mong shop liên hệ hỗ trợ mình  Cảm ơn nhiều                    ,
giao hàng nhanh đúng như hình chưa sử dụng nên chưa biết nói chung là ổn cảm ơn shop                    ,
combo chẳng xử dụng được blutooth  nếu o hổ trợ thì se say goodbye                     ,
giao hàng nhanh  sản phẩm đóng gói chắc chắn  đủ hàng                  ,
Rất hài lòng  đã test thử ổn  Hàng hơi cũ chút và bụi nữa                    ,
hàng rất ổn nha ae  tks shop                    ,
Nguồn 220v dùng được 2 hôm cháy chập mạch                    ,
Mạch loa kết nối bluetooth được nhưng không mở nhạc được                    ,
Mạch không xài được                    ,
Tủ đóng tuyết rất nhiều và nhanh  không biết dòng mini này nó như vậy hay do vấn đề gì nữa     Ngoài trừ đóng tuyết mọi thứ đều ổn  giao hành nhanh  nhiệt tình                  ,
Tủ đẹp  Làm lạng tốt  Nhân viên giao hàng tốt  thân thiện  Cảm ơn Tiki rất nhiều                    ,
Mua về đựng mỹ phẩm  mới nhận 1 hôm  tạm thời thấy sản phẩm ổn trong tầm giá  Ngăn đá làm đông nhanh  có đóng tuyết                  ,
Mới nhận hàng 7 8  thấy tủ lạnh hay chạy lại  khoảng 5 phút  chạy xong nghe có tiếng cục                 ,
Làm lạnh nhanh  làm đá ổn  Xài được 1 tuần thấy ổn  Dịch vụ giao hàng tiki pro khá tốt                    ,
Đóng gói không kĩ làm tủ bị trầy rất nhiều  thất vọng quá                     ,
sản phẩm tốt  đóng gói cẩn thận  Đáng mua                    ,
chất lượng bình thường  không bàn tới 4K hay 6K mà màu sắc không chuẩn  thua xa Xiaomi Mi box cả về màu sắc và độ nét  Đúng theo nghĩa tiền nào của đó  nên tôi dùng Xiaomi Mi box cho tivi 65 inch 4K  2 sản phẩm mới mua dùng cho tivi đời cũ thôi  nếu ai dùng màn hình 65 inch hay lớn hơn thì nên chọn Xiaomi Mi                    ,
Máy nhỏ  gọn  bật điện dùng được ngay  Chất lượng hình ảnh tốt  Chất lượng máy còn phải xem một thời gian nữa mới biết                     ,
mới nên chạy khá tốt  cắm ổ cúng 1T vào mà không nhận được  nói chung chạy wifi khá mượt  nhưng thấy không có blutooth nên hơi tiếc                    ,
Mua về cài đặt chạy tốt  nhưng không biết về lâu dài thì ra sao  còn về vấn đề bảo hành sao không thấy nói gì hết vậy TiKi                  ,
Nhận hàng không thấy tính năng tìm kiếm bằng giọng nói mà không liên lạc đựơc với nhà cung cấp  Tiki kêu chờ trong 24g mà chưa thấy                     ,
Remote của mình không có nút điều khiển giọng nói  muốn đổi loại remopte có điều khiển giọng nói thì làm sao                   ,
Có cách nào xem các loại của bobativi không  Xem harry Potter mà cũng bị báo server nghẽn                     ,
Tốt  nhưng không biết có xài chuột điều khiển bằng giọng nói không                   ,
Giao hàng nhanh  đóng gói cẩn thận   hàng đúng mẫu  Tôi hài lòng                  ,
cấu hình mạnh  giá hợp lí  xem mượt mà  giao hàng nhanh ổn tks                    ,
là hàng loại 2 do bên thứ 3 sản xuất  phím bấm rất tệ  cái của mình còn bị không bấm được và tiki đã cho trả hàng lấy lại tiền trong vòng 3 ngày  dịch vụ như vậy mình thấy hài lòng còn sản phẩm này thì không nên mua                 ,
sản phẩm không tốt   Nút to nhỏ hầu như hiện giờ không điều chỉnh được   Các nút khác cũng rất khó sử dụng  Chỉ thay thế để đi chuyển lên xuống thì được  Cảm ơn                    ,
Đã nhận được hàng nhưng sản phẩm không được đóng gói chống va đập  Chỉ bỏ vào cái hộp to đùng  mất thiện cảm                   ,
Sản phẩm dùng tốt nhưng nút hơi cứng  Xét Tổng thể phù hợp với giá tiền của sản phẩm                    ,
sản phẩm bị lỗi bấm ổn không được mong shop đổi sang cái khác dùng được                    ,
Đã nhận hàng nhưng không hài lòng lắm vì nút điều khiển cứng gây đau tay                    ,
không nghĩ lại dùng ổn vậy  chỉ không biết là thời gian dùng được bao lâu thôi                    ,
Xài rất tốt mà giá rẻ    cám ơn shop và tiki giao rất nhanh                    ,
bấm xài rất tốt  như hàng theo tivi vậy  rất rất hài lòng                    ,
KHông nên mua vì auto hỏng sau 1 tuần  rất thất vọng  9                   ,
Miến xốp lót quá mỏng  Lúc vận chuyển 1 nhân viên và khách hàng nặng quá bị rớt và bị va đập Mình chưa update app nên lúc đặt không thấy phần lắp đặt  Gọi tổng đài nhờ hỗ trợ  Hi vọng có nhân viên tới nếu không mua điện lạnh kiểu này dục đó là thua  lần sau không dám mua                    ,
Giao hàng từ t7 mà t3 vẫn không chịu đến lắp đặt  Hỏi thì báo là hàng em mới giao hôm thứ 2 mà chị  Không lẽ tui chưa nhận hàng mà tui báo tui đã nhận hàng làm gì Cái này là do nhân viên giao hàng xong không chịu update lên web chứ  Bực mình                    ,
Mình đã nhận được sản phẩm được hai ngày nhưng chưa có người liên hệ tới lắp đặt  Bên giao hàng có nói sẽ có người liên hệ tới lắp đặt nhưng hiện tại chưa có ai liên hệ                     ,
Chạy êm  thiết kế cũng như các hãng khác  màu sắc nhìn sang trọng  Không có chế độ giặt sơ                   ,
Máy giặt Toshiba chạy êm  giặt sạch  Giá rẻ  7 590k  Tiki giao hàng nhanh  lắp đặt miễn phí                  ,
Tiki giao hàng rất nhanh  sản phẩm đẹp  chạy êm                  ,
Máy giặt chạy êm ru  Thích lắm                    ,
Bên ngoài tủ cứng cáp  cửa đóng chắc chắn  Ngăn dưới thấy lực hít yếu hơn ngăn trên  Nhưng mà vẫn kín  Bên trong thì nhiều ngăn kéo  rất tiện dụng  Để đồ thấy cũng vệ sinh hơn  Có điều về mặt cảm quan thì thấy hơi ộp ẹp  Chắc tại giá rẻ nên phải chịu thôi  Máy chạy rất êm  cắm điện rồi mà tưởng chưa vô điện luôn chứ  tại nó êm re  Ban đêm xuống mà cũng khó nghe tiếng máy chạy lắm  Làm lạnh nhanh và cho cảm giác lạnh sâu  Đợi tháng nữa viết nhận xét tiếp                 ,
Nhân viên giao hàng lịch sự  làm rớt tủ gãy tay nhựa phía sau tủ  khi được hỏi thì bảo gọi lại Tiki để phản hồi vì mình chỉ là đơn vị vận chuyển  Máy chạy êm  làm đá chậm  qua đêm vẫn chưa đông   Hình thức máy vẫn ổn  sẽ theo dõi và đánh giá lại sau                 ,
Tiki giao cái đầu tiên  lốc chạy như máy xay gạo  làm đá 4 5h mới được  Báo TiKi  người của Sharp xuống kiểm tra  mở cái ổ cắm nhà mình ra        xong lắp lại  thái độ rất bí hiểm  rồi yêu cầu cho mở kiểm tra  mình không đồng ý và yêu cầu đổi mới  Sau 4 5 ngày từ lúc nhận phản hồi từ khách  TIKI đã đổi lại cái mới  Cái mới chạy êm ru  làm đá nhanh  Đợi thêm thời gian xem thế nào  Nhà rộng xíu mua cái này ổn nhé             ,
sản phẩm nay rất phù hợp với gia đình mình  tủ lạnh rộng rãi chứa được nhiều đồ  thiết kế bắt mắt  tích kiệm điện  còn độ bền thì phải đợi thời gian mình mới đánh giá được  nói chung là thấy ổn                   ,
To là ưu điểm  máy êm  làm lạnh nhanh  đang chạy thử nhưng hài lòng chất lượng  Mọi người cân nhắc kỹ kích thước để dễ vận chuyển                  ,
Thời gian giao hàng nhanh  Hiện sử dụng chưa thấy có vấn đề gì  Tủ dung tích lớn nên tha hồ đựng đồ  Mình đặt mua tặng bố mẹ  ai cũng rất rất thích                    ,
Rất hài lòng  Vận hành êm và nhiệt độ tốt                     ,
Giao hàng nhanh  sử dụng tuần đầu thấy tốt  chưa thấy trục trặc gì  Tiki bán hàng rất uy tín không như bọn Lazada cung cấp hàng dỏm nhưng không cho kiểm tra và gây khó khăn khi trả hàng  tiếp tục ủng hộ Tiki                ,
Mua về xài được khoảng 2 tuần  chưa thấy vấn đề gì xảy ra  Tủ lạnh này thiết kế nhiều ngăn đá thấy rất ổn  Có thể chứa nhiều loại thực phẩm khác nhau  Nói chung rất hài lòng                    ,
hàng tốt hát êm hay trước giờ mua hàng trên tiki chưa bao giờ làm tôi thất vọng toàn hàng tốt       ,
Giao hàng mùa bão lũ hơi chậm  Míc hát ổn  nghe hay  bền hay không còn sử dụng sau                    ,
Tủ lạnh được vận chuyển bằng xe 1 tấn nên mình rất an tâm  được bọc kĩ  mặc dù vậy nhưng vẫn bị móp nhỏ bên hông   Máy chạy êm  tiết kiệm điện                  ,
THẬT SỰ RẤT LO SỢ NHẬN HÀNG MỐT  AI DÈ BỊ MỐT  HỔ TRỢ DÙM TÔI                  ,
Sản phẩm bị móp  vui lòng đổi trả giúp mình                   ,
đẹp  chuẩn  giá tốt  bảo hành dài  chạy êm                ,
Sản phẩm tốt  nhân viên giAo hàng nhiệt tình                   ,
Sản phẩm như hình  dùng tốt                   ,
máy chạy tốt êm làm lạnh ổn  đường dây âm tường có sẳng bao gồm dây điện CB  thợ có yêu cầu vệ sinh đường ống đồng mình 300k mình chấp nhận làm dù hơi cao tiền  yêu cầu hút chân không cho máy mới thấy yên tâm  thợ lắp đặt nhiệt tình ổn                     ,
Mẫu mã đẹp  máy mới sử dụng 1 tháng sẽ cmt tiếp                   ,
Tủ lạnh này chỉ đựng được những đồ thiết yếu như thịt  cá  trứng  sữa      Bởi vì nó khá nhỏ  có 2 ngăn mát và lạnh vừa đủ để lưu trữ thực phẩm  Sản phẩm này nên thường xuyên rã đông   1 tháng 1 lần   để có thể sử dụng tốt nhất                ,
Chưa bao giờ Dịch Vụ Tiki làm tôi thất vọng kể cả bên tổng đài chăm sóc khách hàng luôn phản hồi khi tôi cần hỗ trợ cám ơn Tiki tôi và gia đình sẽ ủng hộ dài á  chúc một ngày làm việc vui và tốt đẹp ❤️☘️                 ,
Sản phẩm tốt  giao hàng nhanh có tính phí thì phải đúng thời gian  giao trễ phải được trừ phí  Tính tiền giao hàng nhanh không rẻ nhưng toàn giao trễ thời gian qui định                   ,
Giao hàng nhanh  chăm sóc rất hàng rất xịn xò  Mang lên lắp đặt tận nơi  Làm lạnh ổn  phù hợp nhu cầu sinh viên                   ,
Giao hàng nhanh  Sản phẩm khá tốt  Làm lạnh nhanh  không gây ồn dù đặt trong phòng nhỏ  Thời gian sử dụng lâu dài ra sao thì chưa biết                    ,
Lúc mua chọn tiki now  báo là thứ 7 sẽ giao nhưng mãi thứ 2 mới giao nhưng vẫn tính phí tiki now  Tiki phản hồi việc này nhé                   ,
Tủ êm  lạnh nhanh  giao hàng nhanh nhiệt tình                   ,
Đã nhận được hàng đúng hẹn  sản phẩm tốt  đóng gói cẩn thận                   ,
Giao hàng nhanh  Dễ lắp đặt  Máy chạy êm  tốt  không tiếng ồn  làm lạnh tốt                  ,
Đúng nhu cầu mình cần  chất lượng Electrolux không có gì phàn nàn                   ,
Đã nhận được hàng  Hàng tốt  nguyên hộp  new 100%  Sau 1 tuần sử dụng  nố chung xem tivi  youtube mượt mà  Kết nối wifi nhanh  Ban đầu dùng thấy hơi khó  đặc biệt là youtube  thấy icon youtube bấm vô đó là không xem được  Mà từ màn hình chính  bấm nút lên  chọn vô ô tìm kiếm  tìm bất kỳ nội dung gì  nó sẽ hiện lên ứng dụng YouTube có nội dung đó  bấm vô chạy mượt mà  Tivi thì không được bao nhiêu kênh cả  free mà  lấy gì cho nhiều  Còn mấy cái xem phim  karaổne thử chưa được      ,
